N,P,K,temperature,humidity,pH,rainfall,label,category
99.99,51.66,49.33,27.93,82.14,5.96,218.7,Rice,Cereals & Grains
74.94,45.65,70.0,18.79,73.78,6.34,81.16,Mint,Spices & Herbs
75.14,51.07,96.99,24.89,75.96,6.49,127.0,Yam,Vegetables
60.93,37.35,68.11,28.13,48.42,6.45,74.17,Watermelon,Fruits
75.4,45.34,112.8,19.11,62.64,7.64,51.13,Beetroot,Vegetables
85.28,57.04,76.77,27.0,81.16,6.25,168.81,Ginger,Cash Crops
44.53,31.01,37.16,21.44,60.3,6.93,39.68,Fennel,Spices & Herbs
77.8,27.21,52.38,21.18,63.22,6.62,104.5,Mulberry,Fruits
70.27,44.62,87.88,28.97,76.38,6.61,161.8,Rambutan,Fruits
84.59,42.22,44.55,31.5,75.53,7.08,212.49,Jute,Cash Crops
57.14,52.24,48.53,23.57,54.12,7.18,67.83,Pomegranate,Fruits
56.98,32.26,58.62,30.32,81.43,5.08,192.38,Rubber,Cash Crops
41.44,33.82,54.85,14.14,69.69,6.8,73.11,Gooseberry,Fruits
94.71,56.2,76.61,26.46,62.27,6.46,71.43,Chilli,Spices & Herbs
46.85,23.22,25.16,23.93,53.23,6.91,44.65,Teff,Cereals & Grains
90.09,44.64,70.17,17.56,68.89,6.67,76.61,Swiss Chard,Vegetables
63.82,45.48,44.55,27.41,52.28,6.86,67.09,Safflower,Oilseeds
24.65,55.78,52.89,11.87,60.92,6.47,69.57,Peas,Pulses & Legumes
67.34,48.98,74.65,24.55,83.01,6.3,149.77,Jackfruit,Fruits
36.7,44.08,48.54,32.05,58.77,6.59,71.87,Dragon Fruit,Fruits
82.62,42.31,36.99,25.0,66.89,6.86,93.65,Kenaf,Fiber Crops
49.15,26.1,41.06,26.74,81.48,6.2,227.45,Nutmeg,Cash Crops
93.96,33.47,48.38,31.51,46.86,6.35,55.3,Sudan Grass,Fodder Crops
101.92,78.34,112.34,24.6,64.34,6.34,76.01,Tomato,Vegetables
66.17,48.55,75.97,22.09,61.36,7.0,66.92,Zucchini,Vegetables
24.9,50.47,61.34,13.77,69.57,8.19,79.7,Berseem,Fodder Crops
57.07,39.93,66.58,26.6,79.81,6.01,228.08,Black Pepper,Cash Crops
69.58,40.95,68.38,28.28,79.54,6.45,164.94,Rambutan,Fruits
24.14,43.82,39.52,19.78,56.79,6.56,40.07,Lentil,Pulses & Legumes
130.18,66.31,77.7,24.62,59.15,6.29,76.02,Maize,Cereals & Grains
69.08,55.14,118.08,16.39,68.58,7.09,105.94,Kiwi,Fruits
25.66,50.45,36.43,18.07,61.37,6.23,82.0,Runner Bean,Pulses & Legumes
30.78,26.11,39.79,28.6,45.46,7.89,61.83,Neem,Plantation Crops
27.44,47.86,42.2,20.86,51.99,6.72,58.7,Lentil,Pulses & Legumes
23.14,54.77,50.38,14.23,62.86,6.33,69.66,Peas,Pulses & Legumes
64.97,48.36,78.13,11.79,62.82,6.64,96.48,Plum,Fruits
38.52,33.5,37.71,21.66,62.1,6.31,49.01,Fenugreek,Spices & Herbs
93.93,61.42,71.69,22.82,64.46,5.72,94.43,Brinjal,Vegetables
72.6,53.85,86.76,24.95,69.19,6.26,107.69,Longan,Fruits
64.7,47.56,89.83,13.37,75.57,5.95,82.26,Raspberry,Fruits
70.19,42.82,95.32,23.93,75.86,5.63,138.36,Pineapple,Fruits
95.53,46.16,106.48,22.19,68.95,6.74,108.53,Kiwi,Fruits
86.92,67.08,72.31,21.71,67.65,6.78,96.54,Capsicum,Vegetables
40.4,28.57,71.37,15.12,65.89,4.25,61.17,Blueberry,Fruits
30.47,43.59,43.13,18.66,49.36,6.61,58.93,Lentil,Pulses & Legumes
104.99,53.71,56.62,28.46,78.89,6.22,215.44,Rice,Cereals & Grains
87.19,46.4,95.5,29.83,80.11,5.89,137.26,Colocasia,Vegetables
59.4,36.04,76.02,14.3,63.26,6.38,56.53,Turnip,Vegetables
54.5,38.19,76.73,24.91,69.79,6.68,100.76,Persimmon,Fruits
86.26,68.64,69.1,16.61,59.16,7.11,54.48,Onion,Vegetables
79.31,44.32,70.56,34.43,79.21,6.69,162.03,Litchi,Fruits
22.24,45.67,39.1,16.32,49.48,6.4,61.29,Field Pea,Pulses & Legumes
67.92,56.69,98.75,15.15,55.28,5.99,63.3,Carrot,Vegetables
69.8,47.8,87.47,25.92,58.0,6.78,65.06,Mango,Fruits
66.47,58.3,103.14,14.93,56.96,6.54,57.19,Carrot,Vegetables
42.01,33.78,47.44,27.53,78.81,6.22,237.86,Clove,Cash Crops
77.24,52.25,89.19,24.74,64.33,5.85,120.13,Grapefruit,Fruits
93.01,56.82,82.26,19.75,65.64,6.67,61.14,Kohlrabi,Vegetables
88.89,46.92,100.86,13.56,65.83,6.56,66.19,Celery Root,Vegetables
26.09,48.8,29.91,22.23,68.36,6.97,113.21,Pigeon Pea,Pulses & Legumes
59.02,34.49,50.5,20.34,67.86,6.73,90.69,Basil,Spices & Herbs
32.4,59.21,65.9,27.34,70.38,6.32,91.26,Soybean,Pulses & Legumes
76.83,41.56,32.94,12.59,56.39,6.48,55.72,Rye,Cereals & Grains
26.51,54.74,44.39,17.06,52.02,7.21,57.4,Faba Bean,Pulses & Legumes
66.54,44.31,83.99,13.5,73.47,5.77,77.12,Raspberry,Fruits
89.98,53.67,68.55,27.14,66.02,6.49,55.78,Okra,Vegetables
54.2,33.87,30.44,22.98,66.83,6.27,71.95,Niger Seed,Oilseeds
72.46,43.15,79.84,28.48,67.17,6.09,78.58,Mandarin,Fruits
77.32,34.67,38.56,19.85,86.88,4.9,179.55,Tea,Cash Crops
62.87,36.02,78.08,17.33,56.66,6.81,99.12,Grapes,Fruits
78.93,56.57,91.14,24.16,65.05,7.18,119.59,Avocado,Fruits
85.72,42.07,40.48,10.84,59.88,5.95,69.93,Oats,Cereals & Grains
92.79,38.03,74.54,23.24,78.9,6.49,146.23,Coffee,Cash Crops
46.2,38.71,90.25,23.45,65.25,6.65,80.92,Lemon,Fruits
71.86,31.1,33.04,24.52,62.14,6.81,67.17,Amaranth,Cereals & Grains
27.28,52.26,57.48,15.59,57.07,7.2,57.78,Faba Bean,Pulses & Legumes
49.03,32.1,59.94,26.9,43.94,6.91,68.07,Fig,Fruits
100.93,43.94,49.85,14.7,50.9,6.76,103.41,Wheat,Cereals & Grains
24.49,50.33,45.82,19.3,48.67,6.93,43.14,Lentil,Pulses & Legumes
47.06,29.95,59.96,20.71,80.26,6.14,225.81,Cardamom,Cash Crops
97.81,66.71,93.79,14.01,63.56,6.59,58.42,Cabbage,Vegetables
42.87,23.31,48.05,28.64,59.12,6.2,54.64,Moringa,Plantation Crops
97.63,60.71,75.19,24.76,63.43,6.58,82.86,Chilli,Spices & Herbs
56.86,49.84,68.99,13.54,63.91,6.42,55.72,Lettuce,Vegetables
69.58,36.78,75.93,17.47,48.1,6.81,99.72,Grapes,Fruits
88.28,50.89,61.02,26.28,65.86,6.33,59.11,Okra,Vegetables
71.27,49.24,81.07,12.8,57.14,6.53,81.27,Peach,Fruits
85.92,31.31,40.46,29.14,50.81,6.53,59.76,Sudan Grass,Fodder Crops
59.5,36.68,74.25,32.38,75.17,6.66,77.05,Bitter Gourd,Vegetables
50.6,47.43,50.9,30.44,54.34,7.27,60.97,Pomegranate,Fruits
47.26,29.38,69.03,39.94,35.93,8.28,25.35,Date Palm,Plantation Crops
86.67,55.57,70.88,27.32,66.0,6.72,67.24,Okra,Vegetables
61.61,42.52,66.09,30.68,74.92,6.58,96.22,Ridgegourd,Vegetables
100.09,71.82,96.94,12.78,67.65,6.59,54.49,Broccoli,Vegetables
81.76,41.19,42.93,29.68,84.0,6.97,176.63,Jute,Cash Crops
53.73,35.03,32.95,20.63,59.54,6.6,81.28,Coriander,Spices & Herbs
50.16,27.86,36.14,15.74,61.94,6.47,51.79,Dill,Spices & Herbs
55.93,39.21,41.75,20.88,59.43,6.48,79.35,Coriander,Spices & Herbs
45.01,25.8,40.35,22.69,60.51,7.54,50.16,Fennel,Spices & Herbs
26.52,47.56,48.85,15.55,50.73,7.92,55.38,Faba Bean,Pulses & Legumes
31.42,52.25,32.05,26.36,75.72,6.17,110.57,Black Gram,Pulses & Legumes
109.73,46.86,78.39,26.4,72.19,5.73,113.11,Napier Grass,Fodder Crops
72.16,46.91,67.85,14.07,66.68,7.37,110.64,Pear,Fruits
122.64,61.88,76.84,22.91,59.74,6.8,89.63,Sweet Corn,Vegetables
102.49,67.08,94.01,17.08,68.59,6.89,46.81,Broccoli,Vegetables
59.97,35.45,22.01,16.24,52.26,7.14,55.4,Quinoa,Cereals & Grains
70.53,41.63,84.28,14.19,64.08,6.37,134.93,Apple,Fruits
101.3,46.8,49.01,27.12,79.69,6.41,213.73,Rice,Cereals & Grains
59.56,34.7,73.19,17.25,60.55,6.43,54.32,Turnip,Vegetables
83.62,49.92,81.84,24.55,67.8,6.76,130.9,Papaya,Fruits
27.77,53.21,48.03,27.26,51.21,7.17,63.12,Chickpea,Pulses & Legumes
73.32,48.89,64.5,17.24,79.96,6.54,84.71,Mint,Spices & Herbs
77.08,62.0,98.5,13.37,66.82,6.21,58.92,Carrot,Vegetables
40.01,31.89,45.32,25.96,72.2,6.77,208.61,Clove,Cash Crops
81.77,49.06,73.43,20.51,65.78,6.46,54.58,Swiss Chard,Vegetables
60.91,44.56,72.75,19.56,86.93,5.82,262.87,Cocoa,Plantation Crops
58.86,53.99,75.99,30.25,74.6,6.22,92.19,Bitter Gourd,Vegetables
55.1,42.86,62.17,26.12,65.12,6.5,109.17,Persimmon,Fruits
72.27,45.5,64.84,29.77,76.32,6.67,137.78,Litchi,Fruits
134.12,61.45,197.06,27.96,84.19,6.29,229.3,Oil Palm,Plantation Crops
48.1,38.64,70.9,26.85,59.69,6.39,93.68,Persimmon,Fruits
84.98,39.46,90.63,21.46,74.57,6.39,174.43,Coffee,Cash Crops
33.62,51.84,61.45,27.28,68.69,6.78,99.35,Soybean,Pulses & Legumes
40.5,30.28,25.29,18.48,36.21,7.06,50.01,Ajwain,Spices & Herbs
41.31,31.97,44.8,29.6,57.51,5.91,53.94,Moringa,Plantation Crops
30.19,47.95,54.42,20.68,50.65,6.79,64.34,Chickpea,Pulses & Legumes
85.29,48.95,92.31,20.01,64.45,6.45,66.1,Kohlrabi,Vegetables
73.63,44.24,80.36,15.61,59.47,6.3,122.35,Apple,Fruits
72.8,61.98,67.18,16.17,63.53,6.83,51.98,Onion,Vegetables
94.53,50.49,82.48,29.32,73.39,7.08,64.25,Cucumber,Vegetables
91.8,39.18,91.62,28.48,78.02,6.21,104.35,Colocasia,Vegetables
72.14,32.19,39.78,31.33,55.38,6.49,40.7,Sorghum,Cereals & Grains
64.19,35.47,30.24,14.55,52.01,7.41,54.73,Quinoa,Cereals & Grains
58.01,26.7,61.53,31.25,78.95,5.11,266.86,Rubber,Cash Crops
69.25,52.24,101.11,24.66,71.32,5.77,143.31,Pineapple,Fruits
29.01,55.4,61.7,21.62,55.61,7.03,59.75,Alfalfa,Fodder Crops
45.76,31.46,45.9,35.23,53.31,6.33,47.5,Sisal,Fiber Crops
43.57,32.94,35.93,20.81,60.48,7.72,47.92,Fennel,Spices & Herbs
36.38,31.8,65.87,35.04,38.49,8.42,24.77,Date Palm,Plantation Crops
32.71,53.23,36.15,25.55,75.54,6.4,96.66,Black Gram,Pulses & Legumes
78.18,34.44,44.68,8.47,61.52,6.6,53.55,Rye,Cereals & Grains
57.31,39.4,93.16,23.85,64.68,7.02,103.39,Lemon,Fruits
102.04,55.59,80.43,12.23,65.46,7.04,50.67,Kale,Vegetables
120.86,65.38,82.64,23.67,55.89,6.22,83.2,Maize,Cereals & Grains
110.73,38.11,70.99,27.25,64.86,6.12,128.91,Napier Grass,Fodder Crops
63.25,36.71,36.58,20.82,64.09,6.53,70.98,Coriander,Spices & Herbs
76.43,44.89,71.69,12.0,64.09,6.56,81.6,Plum,Fruits
21.16,29.81,29.98,27.83,51.4,6.53,34.78,Moth Bean,Pulses & Legumes
77.25,47.44,35.74,17.65,48.02,6.78,66.8,Barley,Cereals & Grains
26.1,52.78,53.74,14.56,58.5,6.46,66.19,Peas,Pulses & Legumes
70.07,47.47,79.38,12.46,67.22,6.51,97.89,Peach,Fruits
75.95,50.32,95.71,26.73,55.84,6.08,68.47,Mango,Fruits
82.5,47.79,110.22,30.1,81.31,6.22,205.6,Arecanut,Plantation Crops
66.88,33.51,44.98,29.84,51.63,6.54,45.64,Sorghum,Cereals & Grains
78.51,36.56,44.9,20.52,90.7,4.93,201.95,Tea,Cash Crops
67.53,56.61,99.29,15.32,58.77,6.38,54.97,Carrot,Vegetables
76.01,49.04,99.42,16.11,70.85,7.11,120.67,Kiwi,Fruits
68.28,47.21,77.45,20.29,83.57,6.21,251.63,Cocoa,Plantation Crops
25.78,29.02,38.84,29.17,42.58,7.89,45.82,Neem,Plantation Crops
80.42,48.61,84.82,27.97,85.86,6.22,133.58,Ginger,Cash Crops
112.56,107.85,110.98,14.23,66.05,6.02,80.34,Potato,Vegetables
55.53,31.26,53.3,31.63,61.13,6.34,95.65,Cashew,Plantation Crops
61.22,30.09,56.57,28.12,83.06,5.55,262.35,Rubber,Cash Crops
122.76,53.06,135.77,32.02,75.16,6.11,157.79,Banana,Fruits
70.31,41.11,89.48,25.45,74.23,6.26,204.58,Mangosteen,Fruits
45.04,27.77,38.2,21.45,56.05,7.29,52.36,Fennel,Spices & Herbs
43.09,29.89,64.6,11.46,68.33,4.39,66.12,Blueberry,Fruits
100.99,63.28,70.28,12.17,66.05,7.12,44.17,Kale,Vegetables
22.32,56.14,54.05,18.48,50.58,7.21,63.99,Faba Bean,Pulses & Legumes
87.15,55.12,72.45,27.29,68.83,6.59,56.9,Okra,Vegetables
38.03,32.08,45.06,26.93,78.07,6.45,223.89,Clove,Cash Crops
85.81,61.41,83.16,21.42,66.39,6.76,90.4,Capsicum,Vegetables
82.82,50.18,86.05,23.0,66.3,6.35,110.96,Orange,Fruits
36.86,28.67,40.13,20.24,48.65,7.02,39.98,Fenugreek,Spices & Herbs
18.28,42.09,38.85,13.14,47.64,6.62,53.5,Field Pea,Pulses & Legumes
71.22,40.05,41.46,8.61,58.74,6.4,67.81,Oats,Cereals & Grains
64.66,42.62,74.08,32.84,72.73,6.53,90.01,Ridgegourd,Vegetables
27.48,52.58,49.06,16.46,54.75,6.53,63.19,Faba Bean,Pulses & Legumes
80.2,49.76,88.37,22.1,68.62,7.23,127.06,Avocado,Fruits
45.61,31.14,33.53,24.75,64.09,6.69,81.29,Niger Seed,Oilseeds
28.53,58.9,51.72,13.93,49.21,7.42,62.9,Faba Bean,Pulses & Legumes
116.15,64.09,83.72,23.29,58.58,6.53,79.35,Sweet Corn,Vegetables
73.33,53.88,112.53,23.62,70.24,5.59,128.62,Pineapple,Fruits
68.53,52.42,92.1,29.32,55.11,6.37,77.93,Mango,Fruits
50.25,34.37,51.54,17.87,68.76,6.83,69.84,Gooseberry,Fruits
59.77,42.42,61.18,24.75,86.44,6.64,203.01,Black Pepper,Cash Crops
71.5,48.29,87.85,21.74,75.41,6.32,130.21,Passion Fruit,Fruits
23.81,45.83,37.51,12.47,50.87,6.43,43.37,Field Pea,Pulses & Legumes
69.89,27.92,39.61,30.75,54.73,5.99,38.76,Sorghum,Cereals & Grains
32.35,50.56,36.52,24.6,63.03,6.85,72.13,Green Gram,Pulses & Legumes
53.45,29.29,36.86,30.55,63.0,6.61,66.04,Cashew,Plantation Crops
34.02,45.76,33.55,27.15,57.32,7.01,76.63,Green Gram,Pulses & Legumes
78.32,44.59,79.25,22.09,75.31,6.38,182.28,Coffee,Cash Crops
59.59,28.37,55.0,23.09,69.88,7.37,69.5,Basil,Spices & Herbs
86.55,54.55,68.15,28.82,67.12,6.8,51.77,Okra,Vegetables
95.73,70.01,122.28,25.79,64.37,6.29,74.26,Tomato,Vegetables
30.38,48.68,49.95,22.42,52.27,7.1,67.13,Alfalfa,Fodder Crops
77.85,44.55,89.22,25.99,70.3,7.21,131.57,Avocado,Fruits
49.24,42.16,46.9,30.72,57.28,6.56,82.43,Dragon Fruit,Fruits
32.42,44.69,32.75,25.19,74.5,6.19,96.64,Black Gram,Pulses & Legumes
26.32,46.99,59.78,11.95,62.48,6.43,76.15,Peas,Pulses & Legumes
42.13,32.82,45.57,17.51,63.57,6.6,48.45,Dill,Spices & Herbs
62.37,43.09,107.5,30.89,80.49,6.43,205.18,Arecanut,Plantation Crops
94.94,62.63,52.54,26.28,48.8,6.75,79.58,Cotton,Cash Crops
76.4,49.39,47.77,19.16,57.95,6.65,66.86,Mustard,Oilseeds
78.41,52.52,82.94,31.8,81.69,6.67,164.92,Rambutan,Fruits
77.94,52.33,75.98,25.51,80.29,5.66,163.14,Turmeric,Cash Crops
51.73,36.48,62.7,25.77,49.85,6.56,75.21,Fig,Fruits
56.15,40.77,62.08,14.4,61.74,6.51,58.51,Radish,Vegetables
54.87,57.96,65.48,29.3,73.69,6.3,96.16,Bitter Gourd,Vegetables
61.66,39.21,84.0,12.86,60.24,7.05,49.82,Turnip,Vegetables
26.66,50.47,49.71,23.31,53.45,6.59,70.7,Chickpea,Pulses & Legumes
75.06,51.63,76.63,23.22,79.68,6.62,143.2,Turmeric,Cash Crops
72.87,50.97,72.06,23.92,81.02,6.36,125.38,Jackfruit,Fruits
25.89,28.11,36.29,25.89,51.87,7.88,40.35,Neem,Plantation Crops
54.49,22.96,28.05,18.54,50.88,6.96,49.9,Teff,Cereals & Grains
44.59,26.74,28.24,26.4,60.51,6.62,72.4,Niger Seed,Oilseeds
107.58,54.4,80.79,24.58,70.0,7.0,125.91,Papaya,Fruits
32.67,34.59,41.41,19.86,51.25,6.87,42.31,Fenugreek,Spices & Herbs
46.18,29.67,36.66,31.64,44.27,6.19,47.7,Millet,Cereals & Grains
89.29,67.74,67.34,22.59,52.3,6.39,94.61,Sunflower,Oilseeds
51.96,35.44,53.79,15.21,70.29,6.97,91.38,Gooseberry,Fruits
61.47,48.79,59.5,25.13,82.7,6.44,214.94,Black Pepper,Cash Crops
34.13,22.39,37.05,34.53,43.85,7.8,35.43,Neem,Plantation Crops
64.64,36.36,33.83,25.32,62.75,6.53,60.71,Amaranth,Cereals & Grains
42.06,27.7,31.63,19.09,44.26,7.78,42.06,Cumin,Spices & Herbs
21.65,44.44,52.74,23.58,61.64,6.31,65.16,Lima Bean,Pulses & Legumes
94.17,67.48,81.0,23.87,62.87,6.54,100.83,Capsicum,Vegetables
93.07,69.35,88.39,13.35,62.65,6.62,70.51,Cabbage,Vegetables
63.35,36.04,30.06,14.17,50.65,7.66,56.1,Quinoa,Cereals & Grains
68.91,47.05,76.82,22.17,77.52,6.61,158.23,Coffee,Cash Crops
80.39,37.3,39.83,10.82,61.56,6.04,52.89,Rye,Cereals & Grains
94.45,57.69,80.86,13.65,67.35,6.75,64.33,Celery,Spices & Herbs
75.23,56.09,78.59,19.06,59.14,6.7,78.57,Leek,Vegetables
24.95,37.91,32.36,30.88,38.16,6.66,34.69,Moth Bean,Pulses & Legumes
31.15,45.95,29.71,21.51,64.58,7.14,104.19,Pigeon Pea,Pulses & Legumes
63.0,34.3,73.62,15.07,62.19,6.25,42.69,Turnip,Vegetables
35.23,57.04,33.6,25.12,74.04,6.22,103.22,Black Gram,Pulses & Legumes
45.01,32.5,30.91,23.57,53.5,6.43,46.68,Dill,Spices & Herbs
65.06,41.92,89.52,14.78,74.77,5.86,84.15,Raspberry,Fruits
56.1,30.63,49.15,30.04,58.77,6.52,109.4,Cashew,Plantation Crops
86.21,53.09,46.67,10.98,54.7,7.09,62.07,Canola,Oilseeds
74.06,52.58,83.46,26.59,65.28,6.92,104.16,Orange,Fruits
68.85,50.31,82.72,30.2,62.33,6.59,69.27,Mango,Fruits
102.46,55.14,77.64,24.29,58.97,6.62,94.72,Chilli,Spices & Herbs
35.38,30.16,41.7,28.4,69.21,6.72,59.78,Tamarind,Plantation Crops
126.56,49.85,134.98,30.43,74.65,5.8,134.92,Banana,Fruits
72.61,46.68,62.47,29.38,64.73,6.81,96.69,Muskmelon,Fruits
32.95,48.15,32.91,28.05,73.75,6.28,90.63,Black Gram,Pulses & Legumes
76.51,48.42,81.02,19.91,77.78,5.85,234.17,Cocoa,Plantation Crops
50.19,25.41,26.45,21.03,45.34,6.29,44.56,Teff,Cereals & Grains
28.84,32.49,47.24,31.26,52.5,8.03,51.34,Cluster Bean,Vegetables
105.92,55.26,53.71,12.75,54.31,7.28,66.09,Canola,Oilseeds
69.41,45.77,76.47,23.39,61.59,6.81,78.27,Pumpkin,Vegetables
83.53,45.79,37.13,11.7,48.54,6.82,70.12,Barley,Cereals & Grains
96.57,49.62,80.05,14.02,66.98,7.13,61.97,Celery,Spices & Herbs
39.11,40.8,51.24,31.53,58.01,6.78,69.74,Dragon Fruit,Fruits
58.12,37.98,70.69,25.67,66.6,6.72,80.61,Persimmon,Fruits
70.64,55.34,78.1,15.8,62.35,6.4,81.84,Peach,Fruits
42.81,32.89,46.82,26.37,74.72,6.91,212.97,Clove,Cash Crops
35.33,53.03,31.28,27.01,73.31,6.03,93.67,Black Gram,Pulses & Legumes
20.9,42.97,49.18,27.66,61.32,6.3,65.58,Lima Bean,Pulses & Legumes
69.71,44.38,76.79,25.4,66.79,6.77,115.03,Orange,Fruits
99.48,56.46,93.04,14.03,57.29,7.06,70.74,Asparagus,Vegetables
90.31,43.04,102.77,30.33,74.69,6.3,143.5,Taro,Vegetables
97.15,56.71,48.34,14.08,52.47,7.19,67.05,Canola,Oilseeds
33.01,50.93,53.29,17.8,50.08,7.15,74.33,Chickpea,Pulses & Legumes
77.52,51.72,83.71,29.88,73.45,6.45,155.63,Ginger,Cash Crops
84.79,49.55,61.25,21.39,65.0,6.83,64.22,Spinach,Vegetables
74.34,47.63,82.91,15.81,61.06,6.59,82.97,Plum,Fruits
19.89,49.73,52.69,17.61,53.21,7.7,60.95,Faba Bean,Pulses & Legumes
43.84,34.41,50.48,30.51,56.31,7.55,70.48,Tamarind,Plantation Crops
61.42,43.08,52.28,27.57,51.72,6.87,86.62,Castor,Oilseeds
76.46,47.8,48.06,17.83,58.18,6.72,77.88,Mustard,Oilseeds
61.13,40.64,51.89,27.97,57.06,6.69,89.74,Castor,Oilseeds
72.42,43.25,84.54,15.91,63.91,6.57,63.84,Parsnip,Vegetables
56.06,41.33,65.5,16.61,62.64,6.61,56.4,Radish,Vegetables
62.28,37.38,41.74,23.92,51.76,6.63,66.93,Safflower,Oilseeds
48.68,36.81,69.27,25.12,64.91,6.67,92.7,Persimmon,Fruits
96.7,69.05,95.71,16.44,64.02,7.16,74.89,Asparagus,Vegetables
99.61,53.72,49.18,12.03,50.69,6.9,71.16,Canola,Oilseeds
30.44,51.4,68.85,28.39,64.4,6.55,77.08,Peanut,Pulses & Legumes
62.91,34.34,74.35,16.19,62.87,6.97,49.52,Turnip,Vegetables
41.49,32.46,74.08,13.9,65.25,4.56,76.35,Blueberry,Fruits
95.77,73.18,102.98,15.02,56.52,6.91,79.64,Brussels Sprouts,Vegetables
65.65,40.8,70.81,12.46,62.53,6.35,67.91,Endive,Vegetables
64.91,35.42,34.9,21.3,59.87,6.76,56.88,Amaranth,Cereals & Grains
99.34,68.02,95.28,13.1,66.95,6.61,65.46,Cabbage,Vegetables
69.84,36.07,30.52,15.88,59.45,7.58,37.07,Quinoa,Cereals & Grains
76.78,49.13,73.83,35.19,61.59,7.03,95.27,Muskmelon,Fruits
61.47,27.04,55.16,29.87,81.23,4.75,215.17,Rubber,Cash Crops
110.45,66.33,88.41,14.2,63.5,6.5,66.58,Broccoli,Vegetables
81.8,37.87,43.04,28.82,75.17,6.8,211.12,Jute,Cash Crops
78.68,45.22,69.31,16.44,67.42,6.73,76.53,Swiss Chard,Vegetables
62.23,30.25,82.16,18.37,57.0,7.17,97.73,Grapes,Fruits
73.46,47.9,89.38,21.01,79.88,6.91,148.33,Passion Fruit,Fruits
76.68,41.02,88.9,22.94,74.33,6.03,141.17,Pineapple,Fruits
77.96,48.25,99.56,20.87,68.07,6.3,67.78,Kohlrabi,Vegetables
54.93,31.66,60.58,29.56,61.99,6.8,72.58,Bottle Gourd,Vegetables
58.27,35.57,27.44,14.97,50.23,7.6,35.92,Quinoa,Cereals & Grains
81.38,52.18,84.79,23.16,76.35,7.28,131.62,Avocado,Fruits
70.59,39.39,59.27,19.92,66.02,6.79,116.91,Mulberry,Fruits
77.72,52.11,83.71,27.04,64.49,6.23,75.42,Mango,Fruits
26.59,46.74,61.86,13.71,67.24,8.21,65.99,Berseem,Fodder Crops
46.95,38.93,71.61,26.6,69.64,6.77,98.32,Persimmon,Fruits
104.48,36.45,75.58,25.25,75.8,6.44,127.98,Napier Grass,Fodder Crops
69.26,61.51,105.31,12.95,57.77,6.62,52.5,Carrot,Vegetables
22.14,42.17,38.9,15.35,53.76,6.67,45.07,Field Pea,Pulses & Legumes
76.37,45.2,101.67,27.3,79.09,6.67,123.79,Yam,Vegetables
26.31,43.23,42.86,14.48,52.25,6.41,49.22,Field Pea,Pulses & Legumes
47.7,27.08,47.38,29.53,63.91,6.03,59.32,Moringa,Plantation Crops
69.0,48.95,89.68,16.15,55.04,6.26,64.92,Carrot,Vegetables
70.2,50.64,86.12,21.2,72.01,6.47,149.46,Passion Fruit,Fruits
93.37,55.61,56.18,24.43,61.14,6.34,69.75,Hemp,Fiber Crops
60.44,44.38,68.53,27.99,75.72,6.76,85.09,Bitter Gourd,Vegetables
65.91,34.53,41.73,31.4,59.32,6.51,43.58,Sorghum,Cereals & Grains
78.8,48.31,89.95,24.73,70.59,6.07,126.5,Longan,Fruits
48.37,29.9,30.91,25.78,61.2,6.68,82.15,Niger Seed,Oilseeds
87.14,39.7,96.42,27.77,73.84,6.17,156.16,Taro,Vegetables
22.48,31.9,35.88,30.39,45.71,6.47,38.15,Moth Bean,Pulses & Legumes
27.81,60.24,50.58,17.72,54.94,7.68,65.21,Faba Bean,Pulses & Legumes
73.61,31.28,41.49,29.83,49.01,6.82,47.81,Sorghum,Cereals & Grains
117.65,46.57,84.52,16.45,55.87,6.88,75.87,Artichoke,Vegetables
85.56,37.46,44.53,33.41,54.33,6.77,52.69,Sudan Grass,Fodder Crops
68.77,52.41,114.93,26.84,77.91,6.42,177.96,Arecanut,Plantation Crops
62.23,45.36,76.28,31.4,74.29,6.75,96.77,Ridgegourd,Vegetables
85.24,45.88,105.14,29.84,75.82,6.13,175.42,Colocasia,Vegetables
49.12,27.31,62.09,28.33,49.46,6.92,81.97,Fig,Fruits
60.11,34.12,103.07,28.93,73.24,6.3,93.53,Sweet Potato,Vegetables
37.67,30.3,44.16,24.7,71.66,6.58,234.1,Clove,Cash Crops
91.28,56.5,56.49,23.41,65.04,6.91,69.37,Hemp,Fiber Crops
26.35,50.48,55.03,15.32,71.06,8.03,48.29,Berseem,Fodder Crops
44.68,21.66,29.04,15.41,51.12,6.23,45.72,Teff,Cereals & Grains
56.35,46.76,82.62,12.58,72.65,5.87,89.4,Raspberry,Fruits
75.89,47.07,57.77,31.68,74.21,6.78,65.41,Guava,Fruits
75.15,44.03,46.64,17.57,56.85,6.69,66.03,Mustard,Oilseeds
70.89,51.62,75.7,10.59,68.71,6.27,62.25,Strawberry,Fruits
70.19,41.18,73.49,24.61,51.71,6.38,93.01,Watermelon,Fruits
101.43,62.72,83.54,26.2,75.02,7.14,63.61,Cucumber,Vegetables
35.96,25.52,41.17,31.49,41.27,8.18,50.27,Neem,Plantation Crops
62.54,46.32,41.4,20.49,51.32,6.45,55.91,Safflower,Oilseeds
49.03,30.67,47.42,29.05,77.43,5.35,224.63,Rubber,Cash Crops
82.03,60.21,74.0,22.38,64.85,6.98,85.22,Capsicum,Vegetables
